Player,K (hs),A (f),D,KAST,K-D Diff,ADR,FK Diff,Rating,Team,MapID,Starting side,Rounds,Team rating,Entries,Clutches,Map,Tournament,Date,Team1,Team2,ResultTeam1,ResultTeam2,Bets,MatchID
stadodo,19 (6),7 (3),11,73.1%,8,82.0,2,1.31,SAW,115320,ct,10 : 16 ( 7 : 8 ) ( 3 : 8 ),0.90 : 1.16,10 : 16,0 : 1,Dust2,European Development Championship 2,23rd of February 2021,Sprout,SAW,2,1,1.66/2.10,2346456
JUST,17 (10),5 (4),16,76.9%,1,73.4,3,1.1,SAW,115320,ct,10 : 16 ( 7 : 8 ) ( 3 : 8 ),0.90 : 1.16,10 : 16,0 : 1,Dust2,European Development Championship 2,23rd of February 2021,Sprout,SAW,2,1,1.66/2.10,2346456
arki,8 (3),3 (1),17,57.7%,-9,38.7,-3,0.57,SAW,115320,ct,10 : 16 ( 7 : 8 ) ( 3 : 8 ),0.90 : 1.16,10 : 16,0 : 1,Dust2,European Development Championship 2,23rd of February 2021,Sprout,SAW,2,1,1.66/2.10,2346456
denis,25 (13),5 (1),9,81.8%,16,118.0,1,1.97,Sprout,115334,t,16 : 6 ( 10 : 5 ) ( 6 : 1 ),1.49 : 0.61,10 : 12,0 : 1,Nuke,European Development Championship 2,23rd of February 2021,Sprout,SAW,2,1,1.66/2.10,2346456
slaxz-,18 (5),4 (2),9,81.8%,9,85.1,0,1.5,Sprout,115334,t,16 : 6 ( 10 : 5 ) ( 6 : 1 ),1.49 : 0.61,10 : 12,0 : 1,Nuke,European Development Championship 2,23rd of February 2021,Sprout,SAW,2,1,1.66/2.10,2346456
faveN,20 (8),4 (0),13,86.4%,7,89.2,-1,1.44,Sprout,115334,t,16 : 6 ( 10 : 5 ) ( 6 : 1 ),1.49 : 0.61,10 : 12,0 : 1,Nuke,European Development Championship 2,23rd of February 2021,Sprout,SAW,2,1,1.66/2.10,2346456
Spiidi,15 (9),2 (1),9,90.9%,6,66.8,0,1.33,Sprout,115334,t,16 : 6 ( 10 : 5 ) ( 6 : 1 ),1.49 : 0.61,10 : 12,0 : 1,Nuke,European Development Championship 2,23rd of February 2021,Sprout,SAW,2,1,1.66/2.10,2346456
kressy,15 (6),2 (0),12,68.2%,3,72.3,-2,1.18,Sprout,115334,t,16 : 6 ( 10 : 5 ) ( 6 : 1 ),1.49 : 0.61,10 : 12,0 : 1,Nuke,European Development Championship 2,23rd of February 2021,Sprout,SAW,2,1,1.66/2.10,2346456
stadodo,9 (3),5 (1),19,59.1%,-10,76.5,1,0.74,SAW,115334,t,16 : 6 ( 10 : 5 ) ( 6 : 1 ),1.49 : 0.61,10 : 12,0 : 1,Nuke,European Development Championship 2,23rd of February 2021,Sprout,SAW,2,1,1.66/2.10,2346456
JUST,13 (6),2 (0),18,59.1%,-5,61.5,2,0.74,SAW,115334,t,16 : 6 ( 10 : 5 ) ( 6 : 1 ),1.49 : 0.61,10 : 12,0 : 1,Nuke,European Development Championship 2,23rd of February 2021,Sprout,SAW,2,1,1.66/2.10,2346456
rmn,11 (4),2 (0),21,40.9%,-10,75.0,-1,0.57,SAW,115334,t,16 : 6 ( 10 : 5 ) ( 6 : 1 ),1.49 : 0.61,10 : 12,0 : 1,Nuke,European Development Championship 2,23rd of February 2021,Sprout,SAW,2,1,1.66/2.10,2346456
arki,9 (5),2 (1),16,50.0%,-7,37.4,-1,0.55,SAW,115334,t,16 : 6 ( 10 : 5 ) ( 6 : 1 ),1.49 : 0.61,10 : 12,0 : 1,Nuke,European Development Championship 2,23rd of February 2021,Sprout,SAW,2,1,1.66/2.10,2346456
MUTiRiS,9 (5),1 (1),19,45.5%,-10,43.6,1,0.47,SAW,115334,t,16 : 6 ( 10 : 5 ) ( 6 : 1 ),1.49 : 0.61,10 : 12,0 : 1,Nuke,European Development Championship 2,23rd of February 2021,Sprout,SAW,2,1,1.66/2.10,2346456
Jyo,20 (8),4 (0),20,70.0%,0,81.6,2,1.1,Nemiga,115283,ct,16 : 14 ( 9 : 6 ) ( 7 : 8 ),1.02 : 1.13,15 : 15,2 : 2,Dust2,European Development Championship 2,22nd of February 2021,Nemiga,forZe,2,0,1.80/1.90,2346453
boX,21 (11),9 (6),20,70.0%,1,77.0,2,1.08,Nemiga,115283,ct,16 : 14 ( 9 : 6 ) ( 7 : 8 ),1.02 : 1.13,15 : 15,2 : 2,Dust2,European Development Championship 2,22nd of February 2021,Nemiga,forZe,2,0,1.80/1.90,2346453
lollipop21k,20 (10),8 (1),26,83.3%,-6,89.1,0,1.07,Nemiga,115283,ct,16 : 14 ( 9 : 6 ) ( 7 : 8 ),1.02 : 1.13,15 : 15,2 : 2,Dust2,European Development Championship 2,22nd of February 2021,Nemiga,forZe,2,0,1.80/1.90,2346453
speed4k,17 (6),4 (3),18,70.0%,-1,57.8,-1,0.94,Nemiga,115283,ct,16 : 14 ( 9 : 6 ) ( 7 : 8 ),1.02 : 1.13,15 : 15,2 : 2,Dust2,European Development Championship 2,22nd of February 2021,Nemiga,forZe,2,0,1.80/1.90,2346453
mds,20 (12),3 (1),21,60.0%,-1,65.0,-3,0.89,Nemiga,115283,ct,16 : 14 ( 9 : 6 ) ( 7 : 8 ),1.02 : 1.13,15 : 15,2 : 2,Dust2,European Development Championship 2,22nd of February 2021,Nemiga,forZe,2,0,1.80/1.90,2346453
almazer,25 (12),9 (1),19,80.0%,6,88.4,-1,1.3,forZe,115283,ct,16 : 14 ( 9 : 6 ) ( 7 : 8 ),1.02 : 1.13,15 : 15,2 : 2,Dust2,European Development Championship 2,22nd of February 2021,Nemiga,forZe,2,0,1.80/1.90,2346453
FL1T,25 (12),6 (1),20,76.7%,5,81.3,6,1.27,forZe,115283,ct,16 : 14 ( 9 : 6 ) ( 7 : 8 ),1.02 : 1.13,15 : 15,2 : 2,Dust2,European Development Championship 2,22nd of February 2021,Nemiga,forZe,2,0,1.80/1.90,2346453
KENSI,23 (14),6 (0),20,76.7%,3,86.6,2,1.24,forZe,115283,ct,16 : 14 ( 9 : 6 ) ( 7 : 8 ),1.02 : 1.13,15 : 15,2 : 2,Dust2,European Development Championship 2,22nd of February 2021,Nemiga,forZe,2,0,1.80/1.90,2346453
zorte,17 (6),5 (0),19,80.0%,-2,61.6,-1,1.01,forZe,115283,ct,16 : 14 ( 9 : 6 ) ( 7 : 8 ),1.02 : 1.13,15 : 15,2 : 2,Dust2,European Development Championship 2,22nd of February 2021,Nemiga,forZe,2,0,1.80/1.90,2346453
Jerry,15 (7),5 (0),21,80.0%,-6,53.0,-6,0.8,forZe,115283,ct,16 : 14 ( 9 : 6 ) ( 7 : 8 ),1.02 : 1.13,15 : 15,2 : 2,Dust2,European Development Championship 2,22nd of February 2021,Nemiga,forZe,2,0,1.80/1.90,2346453
lollipop21k,36 (16),7 (2),24,71.4%,12,98.4,3,1.44,Nemiga,115285,t,19 : 16 ( 6 : 9 ) ( 9 : 6 ) ( 4 : 1 ),1.11 : 1.03,20 : 15,4 : 2,Overpass,European Development Championship 2,22nd of February 2021,Nemiga,forZe,2,0,1.80/1.90,2346453
speed4k,28 (8),7 (1),23,80.0%,5,86.8,0,1.22,Nemiga,115285,t,19 : 16 ( 6 : 9 ) ( 9 : 6 ) ( 4 : 1 ),1.11 : 1.03,20 : 15,4 : 2,Overpass,European Development Championship 2,22nd of February 2021,Nemiga,forZe,2,0,1.80/1.90,2346453
Jyo,25 (10),8 (2),21,77.1%,4,77.2,1,1.11,Nemiga,115285,t,19 : 16 ( 6 : 9 ) ( 9 : 6 ) ( 4 : 1 ),1.11 : 1.03,20 : 15,4 : 2,Overpass,European Development Championship 2,22nd of February 2021,Nemiga,forZe,2,0,1.80/1.90,2346453
boX,17 (7),13 (3),32,62.9%,-15,80.1,1,0.9,Nemiga,115285,t,19 : 16 ( 6 : 9 ) ( 9 : 6 ) ( 4 : 1 ),1.11 : 1.03,20 : 15,4 : 2,Overpass,European Development Championship 2,22nd of February 2021,Nemiga,forZe,2,0,1.80/1.90,2346453
mds,19 (7),6 (3),22,77.1%,-3,50.9,0,0.9,Nemiga,115285,t,19 : 16 ( 6 : 9 ) ( 9 : 6 ) ( 4 : 1 ),1.11 : 1.03,20 : 15,4 : 2,Overpass,European Development Championship 2,22nd of February 2021,Nemiga,forZe,2,0,1.80/1.90,2346453
FL1T,31 (16),2 (0),24,77.1%,7,93.1,-1,1.28,forZe,115285,t,19 : 16 ( 6 : 9 ) ( 9 : 6 ) ( 4 : 1 ),1.11 : 1.03,20 : 15,4 : 2,Overpass,European Development Championship 2,22nd of February 2021,Nemiga,forZe,2,0,1.80/1.90,2346453
zorte,26 (7),4 (2),23,77.1%,3,69.3,3,1.15,forZe,115285,t,19 : 16 ( 6 : 9 ) ( 9 : 6 ) ( 4 : 1 ),1.11 : 1.03,20 : 15,4 : 2,Overpass,European Development Championship 2,22nd of February 2021,Nemiga,forZe,2,0,1.80/1.90,2346453
almazer,28 (14),7 (0),27,74.3%,1,95.2,1,1.12,forZe,115285,t,19 : 16 ( 6 : 9 ) ( 9 : 6 ) ( 4 : 1 ),1.11 : 1.03,20 : 15,4 : 2,Overpass,European Development Championship 2,22nd of February 2021,Nemiga,forZe,2,0,1.80/1.90,2346453
Jerry,20 (10),4 (0),25,60.0%,-5,61.5,-9,0.83,forZe,115285,t,19 : 16 ( 6 : 9 ) ( 9 : 6 ) ( 4 : 1 ),1.11 : 1.03,20 : 15,4 : 2,Overpass,European Development Championship 2,22nd of February 2021,Nemiga,forZe,2,0,1.80/1.90,2346453
KENSI,17 (10),5 (2),26,65.7%,-9,56.9,1,0.77,forZe,115285,t,19 : 16 ( 6 : 9 ) ( 9 : 6 ) ( 4 : 1 ),1.11 : 1.03,20 : 15,4 : 2,Overpass,European Development Championship 2,22nd of February 2021,Nemiga,forZe,2,0,1.80/1.90,2346453
NAF,22 (11),3 (0),17,76.7%,5,81.8,-1,1.23,Liquid,115251,t,16 : 14 ( 10 : 5 ) ( 6 : 9 ),1.04 : 1.07,14 : 16,1 : 0,Overpass,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
EliGE,22 (8),12 (6),19,76.7%,3,83.1,-1,1.13,Liquid,115251,t,16 : 14 ( 10 : 5 ) ( 6 : 9 ),1.04 : 1.07,14 : 16,1 : 0,Overpass,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
Stewie2K,25 (11),6 (1),24,66.7%,1,85.5,-2,1.12,Liquid,115251,t,16 : 14 ( 10 : 5 ) ( 6 : 9 ),1.04 : 1.07,14 : 16,1 : 0,Overpass,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
FalleN,17 (4),4 (0),17,80.0%,0,61.2,-1,1.04,Liquid,115251,t,16 : 14 ( 10 : 5 ) ( 6 : 9 ),1.04 : 1.07,14 : 16,1 : 0,Overpass,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
Grim,11 (7),3 (1),21,56.7%,-10,45.4,3,0.67,Liquid,115251,t,16 : 14 ( 10 : 5 ) ( 6 : 9 ),1.04 : 1.07,14 : 16,1 : 0,Overpass,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
Boombl4,24 (13),9 (0),22,70.0%,2,107.0,1,1.31,Natus Vincere,115251,t,16 : 14 ( 10 : 5 ) ( 6 : 9 ),1.04 : 1.07,14 : 16,1 : 0,Overpass,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
s1mple,27 (12),1 (0),20,73.3%,7,79.5,3,1.23,Natus Vincere,115251,t,16 : 14 ( 10 : 5 ) ( 6 : 9 ),1.04 : 1.07,14 : 16,1 : 0,Overpass,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
Perfecto,16 (8),6 (2),18,76.7%,-2,62.0,0,1.01,Natus Vincere,115251,t,16 : 14 ( 10 : 5 ) ( 6 : 9 ),1.04 : 1.07,14 : 16,1 : 0,Overpass,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
flamie,18 (10),4 (2),19,66.7%,-1,66.5,0,0.95,Natus Vincere,115251,t,16 : 14 ( 10 : 5 ) ( 6 : 9 ),1.04 : 1.07,14 : 16,1 : 0,Overpass,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
electronic,13 (3),8 (6),19,66.7%,-6,55.3,-2,0.82,Natus Vincere,115251,t,16 : 14 ( 10 : 5 ) ( 6 : 9 ),1.04 : 1.07,14 : 16,1 : 0,Overpass,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
Stewie2K,20 (12),6 (0),17,56.5%,3,90.6,3,1.22,Liquid,115252,ct,7 : 16 ( 4 : 11 ) ( 3 : 5 ),0.77 : 1.39,9 : 14,2 : 2,Dust2,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
EliGE,15 (10),6 (0),18,60.9%,-3,78.9,-3,0.97,Liquid,115252,ct,7 : 16 ( 4 : 11 ) ( 3 : 5 ),0.77 : 1.39,9 : 14,2 : 2,Dust2,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
Grim,11 (6),5 (2),20,47.8%,-9,62.6,-1,0.63,Liquid,115252,ct,7 : 16 ( 4 : 11 ) ( 3 : 5 ),0.77 : 1.39,9 : 14,2 : 2,Dust2,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
FalleN,9 (6),3 (3),19,56.5%,-10,48.8,-1,0.55,Liquid,115252,ct,7 : 16 ( 4 : 11 ) ( 3 : 5 ),0.77 : 1.39,9 : 14,2 : 2,Dust2,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
NAF,9 (7),3 (0),20,52.2%,-11,57.3,-3,0.5,Liquid,115252,ct,7 : 16 ( 4 : 11 ) ( 3 : 5 ),0.77 : 1.39,9 : 14,2 : 2,Dust2,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
electronic,24 (12),6 (2),11,73.9%,13,105.3,3,1.76,Natus Vincere,115252,ct,7 : 16 ( 4 : 11 ) ( 3 : 5 ),0.77 : 1.39,9 : 14,2 : 2,Dust2,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
s1mple,21 (13),6 (1),14,87.0%,7,91.2,4,1.56,Natus Vincere,115252,ct,7 : 16 ( 4 : 11 ) ( 3 : 5 ),0.77 : 1.39,9 : 14,2 : 2,Dust2,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
Perfecto,24 (11),2 (1),11,78.3%,13,99.4,1,1.52,Natus Vincere,115252,ct,7 : 16 ( 4 : 11 ) ( 3 : 5 ),0.77 : 1.39,9 : 14,2 : 2,Dust2,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
flamie,14 (10),8 (0),15,78.3%,-1,88.1,1,1.2,Natus Vincere,115252,ct,7 : 16 ( 4 : 11 ) ( 3 : 5 ),0.77 : 1.39,9 : 14,2 : 2,Dust2,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
Boombl4,11 (5),3 (1),13,69.6%,-2,50.7,-4,0.9,Natus Vincere,115252,ct,7 : 16 ( 4 : 11 ) ( 3 : 5 ),0.77 : 1.39,9 : 14,2 : 2,Dust2,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
NAF,31 (14),13 (5),24,80.5%,7,89.8,1,1.29,Liquid,115258,t,22 : 19 ( 10 : 5 ) ( 5 : 10 ) ( 7 : 4 ),1.04 : 1.09,13 : 28,3 : 2,Inferno,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
EliGE,36 (18),5 (3),26,73.2%,10,79.7,-3,1.21,Liquid,115258,t,22 : 19 ( 10 : 5 ) ( 5 : 10 ) ( 7 : 4 ),1.04 : 1.09,13 : 28,3 : 2,Inferno,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
Grim,30 (12),8 (1),31,65.9%,-1,87.2,0,1.11,Liquid,115258,t,22 : 19 ( 10 : 5 ) ( 5 : 10 ) ( 7 : 4 ),1.04 : 1.09,13 : 28,3 : 2,Inferno,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
Stewie2K,21 (12),5 (0),28,65.9%,-7,62.6,-8,0.84,Liquid,115258,t,22 : 19 ( 10 : 5 ) ( 5 : 10 ) ( 7 : 4 ),1.04 : 1.09,13 : 28,3 : 2,Inferno,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
FalleN,14 (3),8 (4),24,75.6%,-10,43.8,-5,0.75,Liquid,115258,t,22 : 19 ( 10 : 5 ) ( 5 : 10 ) ( 7 : 4 ),1.04 : 1.09,13 : 28,3 : 2,Inferno,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
electronic,30 (17),8 (4),28,75.6%,2,77.7,6,1.24,Natus Vincere,115258,t,22 : 19 ( 10 : 5 ) ( 5 : 10 ) ( 7 : 4 ),1.04 : 1.09,13 : 28,3 : 2,Inferno,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
Boombl4,25 (12),11 (2),27,85.4%,-2,81.5,1,1.21,Natus Vincere,115258,t,22 : 19 ( 10 : 5 ) ( 5 : 10 ) ( 7 : 4 ),1.04 : 1.09,13 : 28,3 : 2,Inferno,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
Perfecto,26 (13),10 (4),22,70.7%,4,68.8,2,1.08,Natus Vincere,115258,t,22 : 19 ( 10 : 5 ) ( 5 : 10 ) ( 7 : 4 ),1.04 : 1.09,13 : 28,3 : 2,Inferno,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
B1T,28 (23),4 (1),29,78.0%,-1,81.3,3,1.03,Natus Vincere,115258,t,22 : 19 ( 10 : 5 ) ( 5 : 10 ) ( 7 : 4 ),1.04 : 1.09,13 : 28,3 : 2,Inferno,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
s1mple,22 (7),3 (1),26,65.9%,-4,55.4,3,0.9,Natus Vincere,115258,t,22 : 19 ( 10 : 5 ) ( 5 : 10 ) ( 7 : 4 ),1.04 : 1.09,13 : 28,3 : 2,Inferno,IEM Katowice 2021,21st of February 2021,Liquid,Natus Vincere,2,1,3.00/1.36,2346583
Jame,33 (5),5 (2),13,80.0%,20,95.8,7,1.82,Virtus.pro,115250,t,16 : 14 ( 8 : 7 ) ( 8 : 7 ),1.22 : 0.90,19 : 11,2 : 1,Overpass,IEM Katowice 2021,21st of February 2021,Virtus.pro,FURIA,2,0,1.44/2.62,2346575
YEKINDAR,28 (23),5 (0),18,83.3%,10,100.4,3,1.46,Virtus.pro,115250,t,16 : 14 ( 8 : 7 ) ( 8 : 7 ),1.22 : 0.90,19 : 11,2 : 1,Overpass,IEM Katowice 2021,21st of February 2021,Virtus.pro,FURIA,2,0,1.44/2.62,2346575
buster,22 (9),2 (0),20,70.0%,2,73.2,0,1.18,Virtus.pro,115250,t,16 : 14 ( 8 : 7 ) ( 8 : 7 ),1.22 : 0.90,19 : 11,2 : 1,Overpass,IEM Katowice 2021,21st of February 2021,Virtus.pro,FURIA,2,0,1.44/2.62,2346575
Qikert,10 (8),6 (1),18,80.0%,-8,54.0,-3,0.85,Virtus.pro,115250,t,16 : 14 ( 8 : 7 ) ( 8 : 7 ),1.22 : 0.90,19 : 11,2 : 1,Overpass,IEM Katowice 2021,21st of February 2021,Virtus.pro,FURIA,2,0,1.44/2.62,2346575
SANJI,13 (8),5 (1),20,70.0%,-7,51.6,1,0.79,Virtus.pro,115250,t,16 : 14 ( 8 : 7 ) ( 8 : 7 ),1.22 : 0.90,19 : 11,2 : 1,Overpass,IEM Katowice 2021,21st of February 2021,Virtus.pro,FURIA,2,0,1.44/2.62,2346575
KSCERATO,30 (13),3 (1),17,76.7%,13,107.8,-2,1.49,FURIA,115250,t,16 : 14 ( 8 : 7 ) ( 8 : 7 ),1.22 : 0.90,19 : 11,2 : 1,Overpass,IEM Katowice 2021,21st of February 2021,Virtus.pro,FURIA,2,0,1.44/2.62,2346575
yuurih,21 (8),6 (1),23,60.0%,-2,75.5,-2,0.96,FURIA,115250,t,16 : 14 ( 8 : 7 ) ( 8 : 7 ),1.22 : 0.90,19 : 11,2 : 1,Overpass,IEM Katowice 2021,21st of February 2021,Virtus.pro,FURIA,2,0,1.44/2.62,2346575
junior,13 (1),1 (0),19,60.0%,-6,50.2,-3,0.76,FURIA,115250,t,16 : 14 ( 8 : 7 ) ( 8 : 7 ),1.22 : 0.90,19 : 11,2 : 1,Overpass,IEM Katowice 2021,21st of February 2021,Virtus.pro,FURIA,2,0,1.44/2.62,2346575
VINI,15 (8),5 (1),24,66.7%,-9,58.0,1,0.74,FURIA,115250,t,16 : 14 ( 8 : 7 ) ( 8 : 7 ),1.22 : 0.90,19 : 11,2 : 1,Overpass,IEM Katowice 2021,21st of February 2021,Virtus.pro,FURIA,2,0,1.44/2.62,2346575
arT,10 (3),3 (1),23,60.0%,-13,36.7,-2,0.57,FURIA,115250,t,16 : 14 ( 8 : 7 ) ( 8 : 7 ),1.22 : 0.90,19 : 11,2 : 1,Overpass,IEM Katowice 2021,21st of February 2021,Virtus.pro,FURIA,2,0,1.44/2.62,2346575
YEKINDAR,31 (25),4 (0),20,69.2%,11,133.2,2,1.72,Virtus.pro,115253,ct,16 : 10 ( 7 : 8 ) ( 9 : 2 ),1.25 : 0.88,16 : 10,3 : 2,Mirage,IEM Katowice 2021,21st of February 2021,Virtus.pro,FURIA,2,0,1.44/2.62,2346575
Jame,19 (3),3 (3),10,80.8%,9,66.7,3,1.31,Virtus.pro,115253,ct,16 : 10 ( 7 : 8 ) ( 9 : 2 ),1.25 : 0.88,16 : 10,3 : 2,Mirage,IEM Katowice 2021,21st of February 2021,Virtus.pro,FURIA,2,0,1.44/2.62,2346575
buster,16 (9),13 (3),14,88.5%,2,78.2,0,1.18,Virtus.pro,115253,ct,16 : 10 ( 7 : 8 ) ( 9 : 2 ),1.25 : 0.88,16 : 10,3 : 2,Mirage,IEM Katowice 2021,21st of February 2021,Virtus.pro,FURIA,2,0,1.44/2.62,2346575
Qikert,15 (11),4 (0),16,80.8%,-1,65.3,3,1.04,Virtus.pro,115253,ct,16 : 10 ( 7 : 8 ) ( 9 : 2 ),1.25 : 0.88,16 : 10,3 : 2,Mirage,IEM Katowice 2021,21st of February 2021,Virtus.pro,FURIA,2,0,1.44/2.62,2346575
SANJI,17 (13),1 (1),16,73.1%,1,58.9,-2,0.97,Virtus.pro,115253,ct,16 : 10 ( 7 : 8 ) ( 9 : 2 ),1.25 : 0.88,16 : 10,3 : 2,Mirage,IEM Katowice 2021,21st of February 2021,Virtus.pro,FURIA,2,0,1.44/2.62,2346575
KSCERATO,25 (9),2 (1),17,57.7%,8,100.5,1,1.41,FURIA,115253,ct,16 : 10 ( 7 : 8 ) ( 9 : 2 ),1.25 : 0.88,16 : 10,3 : 2,Mirage,IEM Katowice 2021,21st of February 2021,Virtus.pro,FURIA,2,0,1.44/2.62,2346575
arT,17 (4),3 (0),19,57.7%,-2,69.4,-2,0.96,FURIA,115253,ct,16 : 10 ( 7 : 8 ) ( 9 : 2 ),1.25 : 0.88,16 : 10,3 : 2,Mirage,IEM Katowice 2021,21st of February 2021,Virtus.pro,FURIA,2,0,1.44/2.62,2346575
VINI,12 (6),3 (1),19,69.2%,-7,56.6,3,0.86,FURIA,115253,ct,16 : 10 ( 7 : 8 ) ( 9 : 2 ),1.25 : 0.88,16 : 10,3 : 2,Mirage,IEM Katowice 2021,21st of February 2021,Virtus.pro,FURIA,2,0,1.44/2.62,2346575
yuurih,13 (8),3 (0),21,69.2%,-8,57.4,-2,0.7,FURIA,115253,ct,16 : 10 ( 7 : 8 ) ( 9 : 2 ),1.25 : 0.88,16 : 10,3 : 2,Mirage,IEM Katowice 2021,21st of February 2021,Virtus.pro,FURIA,2,0,1.44/2.62,2346575
junior,9 (4),4 (2),22,65.4%,-13,37.4,-6,0.47,FURIA,115253,ct,16 : 10 ( 7 : 8 ) ( 9 : 2 ),1.25 : 0.88,16 : 10,3 : 2,Mirage,IEM Katowice 2021,21st of February 2021,Virtus.pro,FURIA,2,0,1.44/2.62,2346575
gla1ve,21 (7),3 (1),14,74.1%,7,80.4,2,1.32,Astralis,115246,ct,16 : 11 ( 8 : 7 ) ( 8 : 4 ),1.08 : 0.95,14 : 13,0 : 0,Inferno,IEM Katowice 2021,21st of February 2021,Astralis,Spirit,1,2,1.36/3.00,2346582
device,16 (4),2 (0),12,77.8%,4,61.0,1,1.2,Astralis,115246,ct,16 : 11 ( 8 : 7 ) ( 8 : 4 ),1.08 : 0.95,14 : 13,0 : 0,Inferno,IEM Katowice 2021,21st of February 2021,Astralis,Spirit,1,2,1.36/3.00,2346582
dupreeh,17 (10),6 (0),16,77.8%,1,64.4,-2,1.02,Astralis,115246,ct,16 : 11 ( 8 : 7 ) ( 8 : 4 ),1.08 : 0.95,14 : 13,0 : 0,Inferno,IEM Katowice 2021,21st of February 2021,Astralis,Spirit,1,2,1.36/3.00,2346582
Xyp9x,14 (6),7 (2),16,70.4%,-2,70.9,0,1.0,Astralis,115246,ct,16 : 11 ( 8 : 7 ) ( 8 : 4 ),1.08 : 0.95,14 : 13,0 : 0,Inferno,IEM Katowice 2021,21st of February 2021,Astralis,Spirit,1,2,1.36/3.00,2346582
Magisk,13 (9),4 (3),15,59.3%,-2,55.6,0,0.88,Astralis,115246,ct,16 : 11 ( 8 : 7 ) ( 8 : 4 ),1.08 : 0.95,14 : 13,0 : 0,Inferno,IEM Katowice 2021,21st of February 2021,Astralis,Spirit,1,2,1.36/3.00,2346582
mir,18 (8),7 (1),19,63.0%,-1,84.6,2,1.12,Spirit,115246,ct,16 : 11 ( 8 : 7 ) ( 8 : 4 ),1.08 : 0.95,14 : 13,0 : 0,Inferno,IEM Katowice 2021,21st of February 2021,Astralis,Spirit,1,2,1.36/3.00,2346582
sdy,14 (7),8 (3),14,70.4%,0,55.9,0,0.97,Spirit,115246,ct,16 : 11 ( 8 : 7 ) ( 8 : 4 ),1.08 : 0.95,14 : 13,0 : 0,Inferno,IEM Katowice 2021,21st of February 2021,Astralis,Spirit,1,2,1.36/3.00,2346582
magixx,14 (10),3 (1),16,70.4%,-2,68.3,-1,0.9,Spirit,115246,ct,16 : 11 ( 8 : 7 ) ( 8 : 4 ),1.08 : 0.95,14 : 13,0 : 0,Inferno,IEM Katowice 2021,21st of February 2021,Astralis,Spirit,1,2,1.36/3.00,2346582
degster,14 (3),4 (3),15,66.7%,-1,47.9,-2,0.88,Spirit,115246,ct,16 : 11 ( 8 : 7 ) ( 8 : 4 ),1.08 : 0.95,14 : 13,0 : 0,Inferno,IEM Katowice 2021,21st of February 2021,Astralis,Spirit,1,2,1.36/3.00,2346582
chopper,13 (11),3 (2),17,59.3%,-4,56.8,0,0.86,Spirit,115246,ct,16 : 11 ( 8 : 7 ) ( 8 : 4 ),1.08 : 0.95,14 : 13,0 : 0,Inferno,IEM Katowice 2021,21st of February 2021,Astralis,Spirit,1,2,1.36/3.00,2346582
